Date,Sentiment_Score
11/28/2024,0.042095429
11/29/2024,0.143975
11/30/2024,0.108502
12/1/2024,-0.034549333
12/2/2024,0.119530462
12/3/2024,0.059441647
12/4/2024,0.084659053
12/5/2024,0.1662347
12/6/2024,0.180733471
12/7/2024,0.316665
12/8/2024,0.2507345
12/9/2024,0.136967786
12/10/2024,0.165603571
12/11/2024,0.163350529
12/12/2024,0.180638917
12/13/2024,0.165022385
12/14/2024,0.04570525
12/15/2024,0.1592065
12/16/2024,0.1734455
12/17/2024,0.140325
12/18/2024,0.0950046
12/19/2024,0.079811
12/20/2024,0.143474526
12/21/2024,0.1727015
12/22/2024,-0.228034
12/23/2024,0.144716733
12/24/2024,0.100867
12/25/2024,0.1602155
12/26/2024,0.1954161
12/27/2024,0.1232167
12/28/2024,0.245683
12/29/2024,0.2058125
12/30/2024,0.140297625
12/31/2024,0.249318333
1/1/2025,0.221366
1/2/2025,0.169883647
1/3/2025,0.169953611
1/4/2025,0.1458245
1/5/2025,0
1/6/2025,0.138091364
1/7/2025,0.139652667
1/8/2025,0.145454235
1/9/2025,0.077498417
1/10/2025,0.142352733
1/11/2025,0.1749185
1/12/2025,0.0846195
1/13/2025,0.060643714
1/14/2025,0.131020375
1/15/2025,0.156516409
1/16/2025,0.158058611
1/17/2025,0.100977154
1/18/2025,0.097168333
1/19/2025,0.215533
1/20/2025,0.133741
1/21/2025,0.168623737
1/22/2025,0.187329409
1/23/2025,0.193652611
1/24/2025,0.1462307
